id;value;label;source;remarks;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom
2;;Dakpemyili;Survey Department Tile 0901C;;;;;1;2013-12-19 14:17:52.914861+01;0;0;0;9.32073695266688;-0.78318065764779;0101000020E610000000A0EEE1D00FE9BF58A544A237A42240
676;market_1;Katinga (Tolon) Market;Hanna;;;;;7;2014-01-09 14:44:35.420955+01;0;0;0;9.45565999999973;-1.11846000000656;0101000020E6100000ED981E5036E5F1BF3C307C444CE92240
683;;Burkina Faso;Hanna;;0;7;2014-01-09 15:43:49.958936+01;;;0;0;0;12.3637238547935;-1.5510155859508;0101000020E61000006BEB13B8F5D0F8BFF0395A033ABA2840
685;;Russian Bungalow;Hanna;;0;7;2014-01-09 16:52:45.715615+01;;;0;0;0;9.39955200606357;-0.827909739386555;0101000020E61000007B90D6903C7EEABF40309E1492CC2240
686;;Mali;Hanna;;0;7;2014-01-10 14:06:01.124418+01;;;0;0;0;11.5415785251074;-6.34948375977219;0101000020E610000096D11A12DF6519C0C21ACBC749152740
199;;Zugu (near Kumbungu);Maplibrary;;;;;7;2014-01-22 11:33:31.878912+01;0;0;0;9.57515811920156;-0.936298370359569;0101000020E61000001BC2FFFF27F6EDBFC6FFFF1F7B262340
687;;Voguyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CF997F482504EABF601854278E8E2240
688;;Jallo;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E5345DE347B0EABFA4EB058E3B8B2240
689;;Banvim-Dasie;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B025C5B6BD90ECBF5ECC59E3BC8F2240
690;;Jinbagayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B5EF58B641E4EDBF0C541043C38F2240
691;;Kampon;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F38208E8B5EDEFBF086BECDD308C2240
692;;Wumbeyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000959F76C5941CECBF65F03F8B5F942240
693;;Janton;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A67E02C56123EBBF10E73D814F802240
694;;Dabogsie;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C8FDDE60B813ECBF39E324FCCE862240
695;;Boinya;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000273ED516B74EEABF33B0C06DA4842240
696;;Niyelma;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009DB47C084449EBBFB2B65C12E5892240
697;;Kaa;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F615EE64459BEBBF029F419D568A2240
698;;Guma;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000016D8789A3352E1BFE1DB7E4D05932240
699;;Nyamaliga;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002B124840D666E5BF18A1F25F90972240
700;;Kanbonyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000059A85EF7DE66E5BFDE9258CDCF962240
701;;Zuyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C9303ECD0B58E5BFF0C29AEF11942240
702;;Dambayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002A21B9F42A33E5BFA7CE6F16AA912240
703;;Kpegunayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000035753ABA352E6BF2FAF18E943952240
704;;Tangni;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000050FBEA60DF18E7BF9EC577BD868E2240
705;;Chetuli;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009EE8CA0AA5BEE7BF972068FBBC962240
706;;Dalinbila;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A357F1DB8642E7BFD8659ED2A3972240
707;;Fuu;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D140A55810FBE3BFE51EE1CB5B862240
708;;Bugyaa (Bujar);Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A23CF59AC6C7EABF6348D55A245E2240
709;;Bantoyuni;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002046854C820EEBBFF788EF09B0652240
710;;Kpunchela;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009BE199081F98E9BFEEA40BA18B682240
711;;Kolayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D541AC053F1CEABFEF7D849D926F2240
712;;Sakpalua;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009F161EA010B8E9BFFB5F68E5F5782240
713;;Kanjayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000049B5D6C1E6E9EABFCED029DE54752240
714;;Sinaiyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000084DF5B896255EBBFC544732EF4772240
715;;Yepala;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E84DF2F354CCEEBF84BB1D46C5732240
716;;Darivoguyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004E2CD1576DCEEEBF50C026D52C712240
717;;Kpantinya;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002D651764FDA2EFBFD4718801976B2240
718;;Patinya;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008F207368D39DEFBFD32B99F88F6A2240
719;;Komnayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FEB2778D6841E8BF34780C3F284A2240
720;;Banvim;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A2BDA70E5E4AE8BF656683732A4E2240
721;;Kunti;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D39F2C4DAF8DEABFF3DF95C9AF0A2240
722;;Digburanya;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CC72E22446B6EABF326CF41AF7562240
723;;Wavu;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005AEA2073B47DEABFAD90776EF24C2240
724;;Bagabugule;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B7207DCBB2AAEBBFEA0A9853C9602240
725;;Chagovili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000A3AFBAB12F6EEBF8796CFC650742240
726;;Palangpani;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DB3B5731AAF3E8BF57822679AB772240
727;;Jolo;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007D0630269485EBBF409BC92D9D712240
728;;Juni;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FA23DF41A7BAEFBFDA6360FEBA4C2240
729;;Wala;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F27DB97EA5A6E4BF19641121C3002240
730;;Kpalbusi (Palbusi);Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DAE996639967E0BF76FD88F2F6012240
731;;Jerayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000ED58F5C05273E1BF549473BE1A212240
732;;Jinlo;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007CC15E3AB88CE3BF51D270A64B182240
733;;Banvin;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006223867FAC7EE3BF58AC42D76E2C2240
734;;Vane;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005808721B30DCE4BF21D94CFE982C2240
735;;Difusa;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000048033280ACADE5BFA9789EB7F5352240
736;;Tinkpanga;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007632E690B041E4BFE96A57C74B372240
737;;Changbuni (Changbini);Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000A0AE7D0BF34E7BFEB2999C970442240
738;;Nomnayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000056EE73E9201E4BFF1DBC86E9A4A2240
739;;Jinlonayili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009BB993F59DEFE3BFA22B6AFC51582240
740;;Libi;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DF1422631106E4BF8E814B87055B2240
741;;Gbung (Bung);Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008A06A9490B9DE2BFE086498ED3562240
742;;Kpanshegu;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C3ECE45FE82FE6BF2B41B0BFAC562240
743;;Chehi;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A6C9A79F3FB1E5BF19425343575B2240
744;;Boguyili;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C600779A6AFAE5BF9E4E9A9709622240
745;;Kpalkuni;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000078E0118E4E9BE6BFFA57F6609E712240
746;;Deboko;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004FB6372C7C7DE5BF3059D37BA46A2240
747;;Tantuya;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AA70AD687187E5BFCAA06E7F2A752240
748;;Changni;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F5FE91CE3DE2E3BF397E58F2DF6B2240
749;;Chanbulugu;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F60B9192FED4E2BFEDD298EBF6682240
750;;Kagburashie;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B56F00C79766E2BF11EBBFB79D6C2240
751;;Kagbinase;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A3DAC2A1FE64E2BFA363D4D4D06B2240
752;;Sangba;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EAEF91DB90B0E1BF0B8FFE616B6D2240
753;;Lahagu-Yepala;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C8CE873A9C1AE1BF108C5B47E3602240
754;;Kakpandi;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004BC0C6DE6A7EE0BFBD890CB750612240
755;;Kpalbe (Palbe);Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000063B2AA8874A2E1BFBD7AC20448392240
756;;Kakwe;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004398744EE921E0BF6CBB366C9D062240
757;;Kwesila;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000057B932083651E0BF1809AD8F8D122240
758;;Kunamville;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004F0D5E76BF4FE2BF00B715DCC91A2240
759;;Yakumsi;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000030BD5616BB6CE4BF28D9EDF8F4432240
760;;Kutong;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000BCA753527AF0E1BF814E88FA84462240
761;;Kamparaga;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000667827E3CE69E1BF01F86C18F1562240
762;;Korakanya;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005DBE83467EC7E5BF86812F17A44E2240
763;;Kuvulugu;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009489A2F6A8EEE6BF1D0EEFF8DF662240
764;;Mawli;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000053B3B69294B2E4BF3BEC186460652240
765;;Danga;Survey Department Tile 0901C;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000075A65A784A35E4BFCFCB567388782240
766;;Keyto;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000003CD69E92314AF4BFE1D38E1758B42240
767;;Gua;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000417ADB9F4FB1F4BF5AB598303CE52240
768;;Kuntumakware;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000084820F9E28F0F4BFB074ED9B79FC2240
769;;Kopoto;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F27625DACFBBF7BFD337CF0663E92240
770;;Adisalam;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A0D7C91D251BF7BF77A0752336F52240
771;;Jambo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F6FED8495F0BF6BF8F3D46F673D92240
772;;Kulabila;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E22A942D55BDF4BF0CCC4D1DAAD82240
773;;Yawaga;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EC482B44E620F7BFD3BFFCDE3CD22240
774;;Fumbo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004F2471ABDF4CF7BFFF281407B8E22240
775;;Dagbo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000101D1AB3D4BF7BF23BC6E68EBF72240
776;;Gottogung;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B38167871408F6BF2ABDD1CC9DFF2240
777;;Mole;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000048F1D9CFD74DF7BFCD317DF0F7A32240
778;;Chanchaw Lagoon;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006DA1159310E8F5BFCB274864CDFA2240
779;;Sankpala;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D5009E928D42F0BFE44291A235892240
780;;Kacherasse;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000269367B2955EF0BFD370830623982240
781;;Yepeligu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AD94B3B95A24F1BF5F0AE254AABC2240
782;;Jewog;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000075B0FF64FD5BF0BF838F5DDFBEC42240
783;;Woreboggo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002C0170D3479EF0BFBCC281E699D92240
784;;Demoyikura;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EC5070F2EA60F1BFC694D30136D82240
785;;Nayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007C62D57A2473F1BF42545407A5D52240
787;;Nambulegu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AE1250297F26F2BF7CFCB1388DDA2240
788;;Gbanjon;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000546ECBF83DBDF1BF6B7DA4D6A0E82240
789;;Fihini;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000529F7D389728F1BF511CCB72C7F02240
790;;Kpeninyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000043EB3DF097FFF1BF58F02A7D71F12240
791;;Nyohindanyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009AD9F24E6A28F2BFFAC5355AA5FA2240
792;;Katanga;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000A5E722B28BFF3BFB62C9692C7882240
793;;Yiripani;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000145E0D6DE78DF1BFFF1251D0F5882240
794;;Tiduroyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AEA120EA05BCF0BF5EFB2B9456872240
795;;Jeriyinayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000071B7AFC9F66EF0BFF36A34F8E0812240
796;;Kpalesogu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EBC6B4B1C32DF0BFD675092A808E2240
797;;Dignayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000ED21B2195FD9F0BFE1721D3586952240
798;;Aduyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000044813494A04FF0BFD067E6B9929F2240
799;;Wambong;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001EBC762A87B6F0BF89A9A22915AB2240
800;;Silinboma (south of Nyankpala);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A4AAFCB6A88EF0BF8FF43833E3AD2240
801;;Tuoroyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005B836C48431FF1BFED17161E51AC2240
802;;Dazuyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C6BD038E1864F0BFAA3FB91A59BE2240
803;;Nagpeo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001BA5E3F175A1F1BFA87EBE20D5A12240
804;;Nyinyawyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A7611551DBC5F1BF0F8B925632AB2240
805;;Dakoloyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001BF1B50BDA5EF1BFD6713CE67AAE2240
806;;Buyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006E7C316A5A67F2BF28D20AF5F8BB2240
807;;Pakyiyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004FEA4AC5BFACF1BF5F6C60FF15BD2240
808;;Nafram;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000010CFE3308F50F1BF6DB4A699EBC42240
809;;Nambogo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FB524555EBE4F0BF81B375B940C92240
811;;Bilisi;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000026E1C61012D2F0BFD8D9E20CE4D42240
812;;Dingoni;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AE5197E4B387F0BF17F314CE4ED22240
813;;Kukuo (near Nyankpala);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F9D010F4924EF0BFA43182E94FCF2240
814;;Komoayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000017C35C315725F0BF06C5670707CD2240
815;;Gumancheguyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000088C8E0774949F0BF765CA146E4D52240
816;;Gbrimani-Tibogu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000BE806208EF1BF2BFA6BE660A91CF2240
817;;Kurugu-Vahiyayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002B86683E9CC3F1BF21F8B9152DDC2240
818;;Kanshegu (near Tali);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C2C236C5E194F1BFBE5071A5AADF2240
819;;Vowageri;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000075D47B43A03BF1BF20EA000390E22240
820;;Sabegu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007817DC5F9114F1BF86E78FE21BE42240
821;;Yobizeri;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000ACE887B205EF1BF8E8B65322FE62240
822;;Gbandu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000046F1C9B82D49F0BF0ED866ECCFE22240
823;;Zuogbanayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000245F0C374724F0BFA435DDC89BE12240
824;;Garisiegu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C0009367B02EF0BFC6DD9CB9DEE42240
825;;Jakpahi;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D083A3EC9A83F0BFE8E5696829EA2240
826;;Tongenja;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DA05A9D59664F0BFCC3DDDD230ED2240
827;;Tanshegu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007AD62653CE34F0BFE184B3DF9AF02240
828;;Gizaa;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000091F33CB8D4ADF0BF837924F8E5ED2240
829;;Gundaa;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004887819838E5F0BF4ABC9FD325EF2240
830;;Ghesheggo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DED873D139EDF0BF27E8ED6FB2F22240
831;;Kunkulun;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CEA363E5397EF0BF51C6F92AAAF42240
832;;Yrong;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000037B73313E98FF0BFA80261AD7BFC2240
833;;Bihinayili (near Bulawn);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000060535BB521AFF0BF77267B91CBFD2240
834;;Dimanzugu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001D1AE1804455F0BF1E6A4350E3FD2240
835;;Zolayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000043944B56CDD3F1BFE216DA5339E62240
836;;Kogulogu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CB20AB82E1CBF1BF554532403FEB2240
838;;Tibogu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000BAC2AA4468D9F3BF0F7D687D4EFF2240
840;;Kalahiyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CB76DD59B433F2BF75CEE9FE21EE2240
841;;Zoonanyili (near Wanturu);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000082E5CBEA6B15F2BF47221654AAF82240
842;;Yirong;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000073DEAC50A5FFF1BFAB336FFDADF92240
843;;Gbarinayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B71AC2A68339F2BF6ED4594D02FD2240
844;;Apleyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004F6E30DCA765F2BF44217B3DB9EF2240
845;;Kapali;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B7CDBED05790F2BFE073789C07F62240
846;;Toroyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B504919E21B7F2BFC4E45BC204FA2240
847;;Chirifoyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D73D06885D5BF2BF870E55B62BF82240
848;;Yoggo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007AB23340087FF1BF4EA3893B49F82240
849;;Damabi;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C3B800ECAF4EF1BF9BA7521A05D42240
850;;Yipala (west of Nyankpala);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000566427DF234EF1BF6652E22695D12240
851;;Tohanayili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FFAE8954DBB4F1BF1D41D0E1EB992240
