id;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom;label;type;source;remarks
904;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.596488;-8.004063;0101000020E61000004F3FA88B140220C0B4E908E066312940;Sabalibougou principal (Marché);Market in Bamako;IGM and field research;
905;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.58253;-7.997719;0101000020E61000002C64AE0CAAFD1FC0B5E0455F412A2940;Sabalibougou Terminus (Marché);Market in Bamako;IGM and field research;
906;0;1;2015-11-20 09:00:57.756013+01;;;;;;;;;Sabalibougou Est (Marché);Market in Bamako;IGM and field research;Location unknown
907;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.6;-8;0101000020E610000000000000000020C03333333333332940;Torokorobougou secondaire (Marché);Market in Bamako;IGM and field research;Exact location unknown
908;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.600327;-7.979503;0101000020E6100000E7559DD502EB1FC0C4CF7F0F5E332940;Daoudabougou (Marché);Market in Bamako;IGM and field research;
909;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.5;-8.02;0101000020E61000000AD7A3703D0A20C00000000000002940;Walijawara (Marché);Market in Bamako;IGM and field research;Exact location unknown
910;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.616644;-8.002051;0101000020E610000023D923D40C0120C09C8C2AC3B83B2940;Hippodrome (marché de bétail);Market in Bamako;IGM and field research;
911;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.567214;-8.000407;0101000020E61000000261A758350020C0ACAA97DF69222940;Garantiguibougou (Marché);Market in Bamako;IGM and field research;
912;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.609873;-7.912191;0101000020E610000078D2C26515A61FC0446D1B4641382940;Yirimadio (ou Yirimadio 1 - Ségou) (Marché);Market in Bamako;IGM and field research;
913;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.604718;-7.96591;0101000020E61000007784D38217DD1FC0E59A02999D352940;Sogonikoro (Marché);Market in Bamako;IGM and field research;
914;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.595156;-7.963265;0101000020E61000009886E12362DA1FC04E098849B8302940;Halles de Bamako (Marché);Market in Bamako;IGM and field research;
915;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.619924;-7.959483;0101000020E6100000994528B682D61FC0D102B4AD663D2940;Magnambougou (Marché);Market in Bamako;IGM and field research;
916;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.611335;-7.968974;0101000020E61000007DB262B83AE01FC0E2CCAFE600392940;Magnambougou projet (Marché);Market in Bamako;IGM and field research;
917;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.610481;-7.951353;0101000020E610000053CE177B2FCE1FC0A4A833F790382940;Sokorodji (Marché);Market in Bamako;IGM and field research;
918;0;1;2015-11-20 09:00:57.756013+01;;;;;;;;;Djamegneli (Marché);Market in Bamako;IGM and field research;Location unknown
919;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.584121;-7.95638;0101000020E6100000A5315A4755D31FC04AD05FE8112B2940;Faladjé Sougouni (ou Faladjé SEMA) (Marché);Market in Bamako;IGM and field research;
920;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.601079;-7.925126;0101000020E610000099B7EA3A54B31FC0F19F6EA0C0332940;Yirimajo II (ZRYMI ou Zerni) (Marché);Market in Bamako;IGM and field research;
921;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.521136;-7.929343;0101000020E6100000ED10FFB0A5B71FC059897956D20A2940;Sénou marché principal (Marché);Market in Bamako;IGM and field research;
922;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.529184;-7.913532;0101000020E6100000DC65BFEE74A71FC008228B34F10E2940;Senou Sibiribabougou (Marché);Market in Bamako;IGM and field research;
923;0;1;2015-11-20 09:00:57.756013+01;;;;;;;;;Senou Mirimakono (Marché);Market in Bamako;IGM and field research;Location unknown
924;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.583918;-7.962002;0101000020E610000012BF620D17D91FC06A17D34CF72A2940;Niamakoro Chébougouni (Marché);Market in Bamako;IGM and field research;
925;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.581291;-7.971661;0101000020E6100000D331E719FBE21FC014EB54F99E292940;Niamakoro Sougoukoro (Marché);Market in Bamako;IGM and field research;
926;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.572361;-7.970032;0101000020E61000003C4B901150E11FC0000341800C252940;Niamakoro Sougoukoura (Marché);Market in Bamako;IGM and field research;
881;0;1;2015-11-20 09:00:57.756013+01;7;2019-11-26 09:08:01.983463+01;0;0;0;12.5616945673643;-7.97329718619639;0101000020E61000005A028004A8E41FC036572A6E961F2940;Banakabougou (Marché);Market in Bamako;IGM and field research;Location unknown
927;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.632731;-7.921739;0101000020E61000007DCA3159DCAF1FC0AC545051F5432940;Missabougou (Marché);Market in Bamako;IGM and field research;
928;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.598471;-7.958517;0101000020E6100000DFA3FE7A85D51FC0763579CA6A322940;Autogare;Market in Bamako;IGM and field research;
929;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.595473;-7.946832;0101000020E61000009F39EB538EC91FC0514D49D6E1302940;Banankabougou (Marché);Market in Bamako;IGM and field research;
930;0;1;2015-11-20 09:00:57.756013+01;;;0;0;0;12.578019;-7.948065;0101000020E6100000D0ED258DD1CA1FC0E9EE3A1BF2272940;Garbal (marché de bétail) (Marché);Market in Bamako;IGM and field research;
888;0;1;2015-11-20 09:00:57.756013+01;7;2015-11-21 18:53:04.882347+01;0;0;0;12.639606;-7.99599;0101000020E61000007A9274CDE4FB1FC096A608707A472940;Wonida (Marché);Market in Bamako;IGM and field research;
931;0;7;2017-07-06 13:16:55.878835+02;;;0;0;0;12.7479253926561;-8.36092199005359;0101000020E6100000F45F5FC4CAB820C0AF9CBA13F07E2940;Awala;Villlage outside greater Bamako;Hanna;
932;0;7;2017-07-06 13:56:29.705978+02;7;2017-07-06 13:58:28.676895+02;0;0;0;12.6291062186318;-7.78804988776034;0101000020E61000003F30BE8CF6261FC0C677D5351A422940;Baguinéda;Villlage outside greater Bamako;Hanna;
933;0;7;2017-07-06 14:00:53.678204+02;;;0;0;0;12.9680637208978;-9.22064883617221;0101000020E61000002E855EE2F87022C070664B0CA6EF2940;Badinko (Kita);Villlage outside greater Bamako;Hanna;
934;0;7;2017-07-06 14:06:33.544696+02;;;0;0;0;12.2043482879103;-8.26908395793055;0101000020E610000041615E5FC58920C0F922BB56A0682840;Bankoumana;Villlage outside greater Bamako;Hanna;
935;0;7;2017-07-06 14:08:27.54656+02;;;0;0;0;12.0254787754095;-6.94297541284925;0101000020E6100000807ABC589BC51BC07140D68D0B0D2840;Bolé;Villlage outside greater Bamako;Hanna;
936;0;7;2017-07-06 14:10:06.063562+02;;;0;0;0;7.70848493556587;-5.06540278341351;0101000020E610000047507FF2F84214C03CDB2F137DD51E40;Bouaké (Côte d'Ivoire);City abroad;;
937;0;7;2017-07-06 14:20:44.746825+02;;;0;0;0;15.1351589416944;-3.48594098791005;0101000020E61000006CE0560735E30BC0DBAD848D33452E40;Boré (Mopti);Villlage outside greater Bamako;Hanna;
938;0;7;2017-07-06 15:23:09.90765+02;;;0;0;0;11.0113306744094;-11.6632421724101;0101000020E6100000BDA85F7A945327C0720F5822CD052640;Guinée;Foreign country;Hanna;
939;0;7;2017-07-06 15:40:50.185061+02;;;0;0;0;12.3431618195408;-8.22031817952157;0101000020E6100000CF845F8BCD7020C0A753F0E7B2AF2840;Dalakana;Villlage outside greater Bamako;Hanna;
940;0;7;2017-08-08 15:27:39.895812+02;;;0;0;0;12.8222350784535;-8.09580805605658;0101000020E6100000A8E9E6C00D3120C0C62907FFFBA42940;Dral (Kati);Villlage outside greater Bamako;Hanna;
941;0;7;2017-08-08 15:31:36.40634+02;;;0;0;0;13.4288937716524;-16.6921830743987;0101000020E61000001163F3E832B130C00469E5F697DB2A40;The Gambia;Foreign country;Hanna;
942;0;7;2017-08-08 16:41:57.519702+02;;;0;0;0;7.42106129172079;-7.5653417817848;0101000020E6100000F74FBFF4E8421EC08D35F6B02AAF1D40;Man (Côte d'Ivoire);City abroad;Hanna;
943;0;7;2017-08-08 16:44:07.957951+02;;;0;0;0;16.9332674045256;-11.3736915396315;0101000020E6100000BD045B7F54BF26C040DCD49CEAEE3040;Mauritania;Foreign country;Hanna;
944;0;7;2017-08-09 11:30:36.350839+02;;;0;0;0;13.060672548901;-6.77773578075338;0101000020E6100000220FBDC4661C1BC0E696EA78101F2A40;Wourou;Villlage outside greater Bamako;Hanna;
945;0;7;2017-08-09 11:55:27.781396+02;;;0;0;0;13.0718067180596;-9.02692635725566;0101000020E61000007DA09F4AC90D22C0FB65A3D9C3242A40;Touminabougou;Villlage outside greater Bamako;Hanna;Exact location unknown
946;0;7;2017-08-09 12:11:24.571738+02;;;0;0;0;11.6514875272997;-8.22246153276117;0101000020E610000091A75F7AE67120C02902EFC58F4D2740;Sélingué;Villlage outside greater Bamako;Hanna;Dam
947;0;7;2017-08-09 12:13:41.883597+02;;;0;0;0;7.97232196717036;-6.66144161853678;0101000020E6100000AA509FF350A51AC063B7A85EA8E31F40;Seguéla (Côte d'Ivoire);City abroad;Hanna;
948;0;7;2017-08-09 14:51:26.28567+02;;;0;0;0;13.3945789131221;-9.08694822709818;0101000020E6100000EBA95F7A842C22C0EF194F3F06CA2A40;Moro-Moro;Villlage outside greater Bamako;Hanna;
949;0;7;2017-08-09 15:30:43.672607+02;;;0;0;0;13.1350599102025;-8.33713133256615;0101000020E610000035A85F7A9CAC20C0FCA3929226452A40;Faladié (Kati);Villlage outside greater Bamako;Hanna;
698;0;7;2015-10-15 14:03:40.91132+02;7;2017-08-09 15:39:29.940478+02;0;0;0;12.5906699;-7.95922;0101000020E61000002DAD86C43DD61FC09276FE486C2E2940;Faladie (Bamako);suburb within greater Bamako;OSM;
950;0;7;2017-08-31 22:51:07.911612+02;;;0;0;0;12.8072507343082;-8.24385214965524;0101000020E610000038A85F30DA7C20C01D0DDFF74F9D2940;Dio (Kati);Village outside greater Bamako;Hanna;
951;0;7;2017-10-05 13:38:22.120544+02;;;0;0;0;13.6855258416184;-7.50998657034001;0101000020E6100000C90964EB390A1EC0BDA03C3EFD5E2B40;Diandjiguila;Villlage outside greater Bamako;Hanna;
952;0;7;2017-10-05 14:10:20.193047+02;;;0;0;0;12.5848382205049;-7.94183102490867;0101000020E6100000145D295A6FC41FC0050A4DEA6F2B2940;Cours de la douane (Faladjé);Location in Bamako;Hanna;
953;0;7;2017-10-05 14:15:07.806873+02;7;2017-10-05 14:16:54.276708+02;0;0;0;12.590191166627;-7.8598614611351;0101000020E610000006AADA857F701FC0271A5E892D2E2940;Niamana (Bamako);suburb within greater Bamako;Hanna;
954;0;7;2017-10-05 14:34:03.009535+02;7;2017-10-05 14:35:01.444229+02;0;0;0;12.6720291986457;-8.03983555342901;0101000020E61000002B645E53651420C0EC470C3614582940;Same;suburb within greater Bamako;Hanna;
955;0;7;2017-10-05 14:47:02.094607+02;;;0;0;0;11.0437339667874;-7.07798476196298;0101000020E610000094DEC83CDB4F1CC0FE266A4C64162640;Missala;Villlage outside greater Bamako;Hanna;
956;0;7;2017-10-05 14:54:59.450752+02;;;0;0;0;14.5728741841266;-11.7155629060517;0101000020E61000001B72DF425E6E27C0D317DBC34F252D40;Moussala;Villlage outside greater Bamako;Hanna;
957;0;7;2017-10-05 15:19:39.743774+02;;;0;0;0;12.6478048602327;-8.02063924978182;0101000020E610000060A74D3A910A20C059C72114AD4B2940;Badialan (Bamako);suburb within greater Bamako;Hanna;
867;0;1;2015-11-20 09:00:57.756013+01;7;2017-10-05 15:22:49.174861+02;0;0;0;12.641608;-7.983484;0101000020E61000009B8E006E16EF1FC035B401D880482940;N'golonina (Namassa Dangha) (Marché);Market in Bamako;IGM and field research;
958;0;7;2017-10-05 15:37:48.035571+02;;;0;0;0;13.1767695119824;-8.25039137523338;0101000020E6100000DCA75F4C338020C0DBC99188815A2A40;Bankouma;Villlage outside greater Bamako;Hanna;
959;0;7;2017-10-05 15:42:35.609255+02;;;0;0;0;12.7449636100034;-6.87431086223278;0101000020E61000003A4FBF584B7F1BC07D59CBDE6B7D2940;Kosa (Dioila);Villlage outside greater Bamako;Hanna;
961;0;7;2017-10-05 15:58:14.048948+02;;;0;0;0;15.4233486583288;-3.75490177791293;0101000020E61000005BA07EF1090A0EC0D6A7C427C1D82E40;Bagui;Villlage outside greater Bamako;Hanna;
962;0;7;2017-10-05 16:04:06.817491+02;;;0;0;0;11.9123593667706;14.7006488927111;0101000020E61000006B58A073BB662D4029F554C420D32740;Tchad;Foreign country;Hanna;
963;0;7;2017-10-05 16:05:44.903003+02;;;0;0;0;11.5228127390085;-7.54948724429771;0101000020E6100000B34FBFC8AC321EC07BF27F1CAE0B2740;Kokelé;Villlage outside greater Bamako;Hanna;
964;0;7;2017-10-05 16:07:15.346878+02;;;0;0;0;12.7115629247163;-7.43834186713902;0101000020E61000008F51BFB0DCC01DC0C067C5F9516C2940;Santiguila;Villlage outside greater Bamako;Hanna;
965;0;7;2017-10-05 16:08:47.460964+02;;;0;0;0;12.6000623193233;-7.92932022731501;0101000020E61000002851BFB89FB71FC06D1C4A5E3B332940;Attbougou (Bamako);suburb within greater Bamako;Hanna;
966;0;7;2017-10-08 13:45:44.630972+02;;;0;0;0;12.6433198513967;-7.99623114987492;0101000020E610000080E0BF0424FC1FC0A83B353861492940;Cours de cola (Raida)(Bamako);Market in Bamako;Hanna;Exact location unknown
968;0;7;2018-01-26 14:57:54.417522+01;;;0;0;0;12.6465922555056;-7.99580145897545;0101000020E6100000436FAE60B3FB1FC0B07CDE230E4B2940;Bozola (Bamako);suburb within greater Bamako;https://data.hdx.rwlabs.org/dataset/mali-settlements;
960;0;7;2017-10-05 15:52:51.23102+02;7;2019-02-27 14:23:31.340532+01;0;0;0;12.6380504765197;-7.97017563502954;0101000020E6100000C74FBFB875E11FC0D3B2538DAE462940;Sans fil / TSF (Bamako);suburb within greater Bamako;Hanna;
969;0;7;2018-01-26 15:10:23.273381+01;7;2018-01-26 15:11:10.352747+01;0;0;0;9.5370612913326;-13.6792221851583;0101000020E6100000E5F19F02C35B2BC02D7194B2F9122340;Conakry (Guinée);City abroad;Hanna;
967;0;7;2018-01-26 14:02:22.952648+01;7;2019-02-12 14:23:49.824053+01;0;0;0;10.6332009453856;-4.75940303507025;0101000020E61000007E7000F3A00913C0797410EA32442540;Banfora (Burkina Faso);City abroad;Hanna;
970;0;7;2019-02-27 14:01:51.532455+01;;;0;0;0;12.6484854324489;-7.99879457526769;0101000020E6100000A5C95001C4FE1FC0E5995848064C2940;Gare central (Bamako);Location in Bamako;;
971;0;7;2019-02-27 14:10:38.076558+01;;;0;0;0;12.5916760544437;-8.05977600880201;0101000020E6100000B4C705F69A1E20C0E952EF29F02E2940;Sebeninkoro;neighbourhood within greater Bamako;;Placed next to the market in Sebeninkoro
972;0;7;2019-03-01 14:29:14.765712+01;;;0;0;0;12.4962536923704;-8.02868955782077;0101000020E61000006127D165B00E20C02A80C6F614FE2840;Kourale;village within greater Bamako;COD populated places;
973;0;7;2019-03-01 14:44:50.536472+01;;;0;0;0;12.5846542907592;-7.83475493086576;0101000020E610000006F920FFC9561FC0B58DA4CE572B2940;Dialakorobougou;village within greater Bamako;COD populated places;
974;0;7;2019-03-01 15:05:13.641042+01;;;0;0;0;12.4982233190775;-8.04482687633318;0101000020E61000006AAA5F8CF31620C0BC157B2017FF2840;Seme (close to Kabala);farm within greater Bamako;;Exact place could not be found, but it is very likely located close to the checkpoint Kabala (fodder transported on bicycles and motorbikes)
975;0;7;2019-03-01 16:02:32.319031+01;;;0;0;0;12.6269814743445;-8.07628382365897;0101000020E61000007EA85FAC0E2720C0DE033FB703412940;Kondiambougou;village within greater Bamako;COD populated places;
976;0;7;2019-03-01 16:15:23.099218+01;;;0;0;0;12.8953367313278;-8.70184368034923;0101000020E61000002A020C0E586721C0B3EB779369CA2940;Nafadjicoura;Villlage outside greater Bamako;COD populated places;Exact location unknown, but the two locations suggested by COD are close to each other (HK)
977;0;7;2019-03-01 16:19:02.355726+01;;;0;0;0;12.9718969185202;-8.67945898692735;0101000020E61000000EA75F0CE25B21C02F4110799CF12940;Nafadji;Villlage outside greater Bamako;;Exact location unknown, assuemd to be the Nafadji forest reserve (HK)
978;0;82;2019-03-13 10:54:41.17476+01;82;2019-03-13 10:58:36.055156+01;0;0;0;12.1495145637756;-8.20659626643845;0101000020E61000005CA85FFCC66920C02D62432C8D4C2840;Dangassa;Village outside greater Bamako;COD populated places;Marked by NM
979;0;82;2019-03-13 11:23:55.105561+01;;;0;0;0;12.0159493246151;-8.72729572425425;0101000020E61000009F62EC1A607421C0DD3A87822A082840;Nougani;Village outside greater Bamako;COD populated places;Marked by NM
981;0;82;2019-03-13 13:24:55.037003+01;;;0;0;0;11.3863293570036;-7.25398291270912;0101000020E61000005B50BF1814041DC06FA123F6CCC52640;Zantiébougou;Town outside greater Bamako;COD populated places;Marked by NM
982;0;82;2019-03-13 13:32:07.788594+01;;;0;0;0;12.5682348503566;-8.08658603464517;0101000020E6100000C42E3601552C20C06075A5ADEF222940;Kanadjiguila;Town outside greater Bamako;;Already in the map and found on internet. NM
984;0;82;2019-03-13 16:09:50.251514+01;;;0;0;0;12.3535215695057;-8.08080287793702;0101000020E61000000853ACFE5E2920C04AEA76C700B52840;Tourela;Town outside greater Bamako;COD populated places;Not sure about the type NM
986;0;82;2019-03-13 17:08:41.50187+01;;;0;0;0;13.2598519990723;-8.40737570445715;0101000020E610000024A85F8C93D020C0C6A13B520B852A40;Konimbabougou;Village outside greater Bamako;COD populated places;Marked by NM
983;0;82;2019-03-13 15:53:46.499319+01;82;2019-03-14 09:58:05.274886+01;0;0;0;12.556633506905;-8.10411978881565;0101000020E6100000C7A85F304F3520C090072811FF1C2940;Mamaribougou (For checkpoint Sebeninkoro);Town outside greater Bamako;COD populated places;The place is near the checkpoint Sebininkoro. Marked by NM
985;0;82;2019-03-13 16:47:46.254855+01;82;2019-03-14 10:18:12.340335+01;0;0;0;12.2283193380844;-8.63512016991441;0101000020E6100000ED9F8D782E4521C0F13BB445E6742840;Naréna;Town outside greater Bamako;COD populated places;Marked by NM
987;0;82;2019-03-14 10:36:40.142097+01;;;0;0;0;12.705458106889;-8.21075369041152;0101000020E610000057A85FE8E76B20C0B29213CE31692940;Mamaribougou (For checkpoint Kati);Village outside greater Bamako;COD populated places;The place is near the checkpoint Kati. Marked by NM
989;0;82;2019-03-14 11:35:43.996606+01;;;0;0;0;12.3290559471171;-7.69073505323144;0101000020E6100000CA51BF0C50C31EC046D866057AA82840;Sirakoro (For checkpoint Sénou);Village outside greater Bamako;COD populated places;The place is near the checkpoint Sénou. Marked by NM
988;0;82;2019-03-14 11:09:24.59791+01;82;2019-03-14 11:38:02.190967+01;0;0;0;12.6801287011721;-7.05953000137069;0101000020E61000006112C46EF53C1CC0D63541D4395C2940;Sirakoro Soundian (For checkpoint Moribabougou);Village outside greater Bamako;COD populated places;Sirakoro in COD. Marked by NM
990;0;82;2019-03-14 11:47:37.405179+01;;;0;0;0;14.7631092860046;-9.96460724990431;0101000020E6100000A2A55F00E1ED23C0D353A542B6862D40;Sirakoro (For checkpoint Kati);Town outside greater Bamako;COD populated places;The place is near the checkpoint Kati. Marked by NM
992;0;82;2019-03-14 12:29:48.01536+01;;;0;0;0;12.3888926672397;-5.91990579288172;0101000020E6100000D04FBFC8FBAD17C0BFE58EF01CC72840;Ngolobougou;Town outside greater Bamako;COD populated places;Golobougou in COD.Marked by NM
993;0;82;2019-03-14 13:35:52.595201+01;82;2019-03-14 13:36:03.90959+01;0;0;0;10.8236239323785;-7.73912454758103;0101000020E61000001120BE10DDF41EC082893B09B2A52540;Madina (For checkpoint Sénou);Village outside greater Bamako;COD populated places;Marked by NM
995;0;82;2019-03-15 09:53:42.429772+01;82;2019-03-15 09:57:04.120743+01;0;0;0;14.3717246832678;-11.5451015966339;0101000020E61000007914758E171727C094809BB252BE2C40;Nionsonbougou;Village outside greater Bamako;;Exact location from viamichelin.com. Marked by NM
996;0;82;2019-03-15 10:32:40.247687+01;82;2019-03-15 10:36:03.591032+01;0;0;0;13.6414494262946;-4.84235167766612;0101000020E6100000153A2D70915E13C050F2270F6C482B40;Bozola (For checkpoint Moribabougou);Village outside greater Bamako;;Already in the map and found on internet. NM
997;0;82;2019-03-15 10:52:04.157698+01;;;0;0;0;12.6365816859071;-8.00068308036496;0101000020E6100000F6A75F88590020C03368E408EE452940;Quartier Du Fleuve;;;Exact location from viamichelin.com. Marked by NM
998;0;82;2019-03-15 11:17:31.571837+01;;;0;0;0;12.6405812126111;-8.00399435294108;0101000020E610000052803E8C0B0220C09531BD42FA472940;Bamako-coura;;;Exact location from viamichelin.com. Marked by NM
1000;0;82;2019-03-15 11:58:52.999289+01;;;0;0;0;11.1646046032697;-7.13254858176921;0101000020E6100000E051BFD0BA871CC0EFA0F70D47542640;Diaka;Town outside greater Bamako;COD populated places;Already in the map and found on COD. NM
1001;0;82;2019-03-15 12:36:56.738401+01;;;0;0;0;13.2649271485965;-8.08300007503099;0101000020E6100000B8A55FFC7E2A20C0BA16FE87A4872A40;Dioribougou;;;Exact location from viamichelin.com. Marked by NM
1002;0;82;2019-03-15 12:44:46.9443+01;;;0;0;0;13.0051683741838;-7.80209634821569;0101000020E6100000444FBFBE58351FC0A42FDC6DA5022A40;Diossobougou;;;Exact location from viamichelin.com. Marked by NM
1003;0;82;2019-03-15 13:55:53.130885+01;82;2019-03-15 13:56:05.870341+01;0;0;0;12.9226991307043;-7.64955446421832;0101000020E6100000692733CE24991EC062D83C056CD82940;Faya;;COD populated places;Marked by NM
1004;0;82;2019-03-15 14:21:48.743947+01;;;0;0;0;12.5698203110434;-8.02151445667928;0101000020E61000004DA85FF1030B20C03F0EE17CBF232940;Ganabougou;Village outside greater Bamako;;Exact location unknown. Very near to Kabala. Fresh fodder and wood transported by bicycle. NM
1005;0;82;2019-03-15 14:51:30.574537+01;;;0;0;0;14.3134790491477;-7.6022302023664;0101000020E6100000FE4EBF08AF681EC03624705380A02C40;Gallo;Village outside greater Bamako;COD populated places;Marked by NM
999;0;82;2019-03-15 11:42:21.02025+01;82;2019-03-25 14:43:52.211856+01;0;0;0;6.8858056959787;-6.44558657329248;0101000020E6100000C74FBFD847C819C02E5BFBA5108B1B40;Daloa (Côte d'Ivoire);City abroad;;Already in the map and found on internet. NM
1006;0;82;2019-03-15 15:04:59.366102+01;;;0;0;0;12.6194853115998;-9.00892008464342;0101000020E61000005EA45F2C910422C0DC58C32D2D3D2940;Goro;Village outside greater Bamako;COD populated places;Marked by NM
1007;0;82;2019-03-15 15:19:19.499104+01;;;0;0;0;12.6469143350763;-7.99303878467196;0101000020E6100000754DBF28DFF81FC0CAEE105B384B2940;Grand Mosque in Bamako;Location in Bamako;;Already in the map and found on internet. NM
1008;0;82;2019-03-15 15:37:55.79349+01;;;0;0;0;12.401981452012;-8.00682802121836;0101000020E610000094A85FF67E0320C0DCFA4B83D0CD2840;Kabé;Village outside greater Bamako;COD populated places;Marked by NM
1009;0;82;2019-03-15 16:24:03.764429+01;;;0;0;0;12.383742025209;-8.26902199905092;0101000020E61000000DA85F40BD8920C03ABFB0D579C42840;Kamale;Village outside greater Bamako;;Already in the map and found on internet. NM
1011;0;82;2019-03-19 10:41:59.085749+01;;;0;0;0;14.1383460077374;-16.0735314003744;0101000020E61000004FD62FF4D21230C03A87B549D5462C40;Kaolack (Sénégal);City abroad;;Already in the map and found on internet. NM
1010;0;82;2019-03-15 16:35:05.160812+01;82;2019-03-19 11:00:08.984563+01;0;0;0;10.3706065802175;-9.29906536262243;0101000020E6100000D1A85F181F9922C0E46E4B25C0BD2440;Kankan (Guinée);City abroad;;Already in the map and found on internet. NM
1012;0;82;2019-03-19 13:19:07.804771+01;;;0;0;0;11.8926441680719;-7.75969592956787;0101000020E6100000DF97D1BAED091FC0EEAA09A808C92740;Basa;Town outside greater Bamako;;Already in the map and found on internet. NM
1013;0;82;2019-03-19 13:40:47.586657+01;;;0;0;0;11.4189743435574;-9.17611826579711;0101000020E610000057A75F2C2C5A22C05CE21ECE83D62640;Siguiri (Guinée);City abroad;;Already in the map and found on internet. NM
1014;0;82;2019-03-19 15:05:00.406934+01;;;0;0;0;11.5987801545349;-5.33428300540654;0101000020E61000009851BF484E5615C02D71FA4F93322740;Zantiguila;Town outside greater Bamako;;Already in the map and found on internet. NM
1015;0;82;2019-03-19 17:10:47.505412+01;;;0;0;0;11.8949439675392;-7.96103466670871;0101000020E61000004258BF7819D81FC09FAA801836CA2740;Tinkele (Quelessebougou);Village outside greater Bamako;;Already in the map and found on internet. NM
1017;0;82;2019-03-20 11:15:46.86647+01;82;2019-03-20 11:21:01.367425+01;0;0;0;15.3402314302544;-8.58450610559222;0101000020E61000006CA95F62442B21C0200764D032AE2E40;Ballé (Nara);Village outside greater Bamako;;Estimated according to internet.
1018;0;82;2019-03-20 11:49:33.28902+01;;;0;0;0;11.6949671708615;-8.73696212905391;0101000020E6100000A85AA519537921C0AF49ADBCD2632740;Kokoyo;Village outside greater Bamako;;Estimated according to internet. NM
1019;0;82;2019-03-20 11:59:45.275393+01;;;0;0;0;12.7518502009082;-7.14545000713063;0101000020E6100000E850BFD8F0941CC09DC87082F2802940;Tingolé;Town outside greater Bamako;COD populated places;Marked by NM
1020;0;82;2019-03-20 12:29:18.860468+01;;;0;0;0;12.0978450098899;-7.89719809215264;0101000020E61000001451BF18BB961FC0B61BBBBD18322840;Simidji;Village outside greater Bamako;COD populated places;Marked by NM
1021;0;82;2019-03-20 12:52:22.991048+01;;;0;0;0;14.3727541773781;-8.2084630839128;0101000020E610000054A85FACBB6A20C0AA92B2A2D9BE2C40;Sebabougou (Kayes);Village outside greater Bamako;COD populated places;Marked by NM
1022;0;82;2019-03-20 13:01:26.445989+01;;;0;0;0;12.3816096583655;-8.35344050448111;0101000020E6100000FDA75F27F6B420C0FD08555762C32840;Kobada (Siby);Suburb outside greater Bamako;COD populated places;Estimated according to COD populated places.NM
1023;0;82;2019-03-20 14:32:41.422303+01;;;0;0;0;14.1349283542249;-9.72502179569359;0101000020E610000044C88A0E367323C0D265495415452C40;Karega;Suburb outside greater Bamako;COD populated places;Marked by NM
1024;0;82;2019-03-20 15:59:50.808799+01;;;0;0;0;12.4451012136755;-8.94503388922291;0101000020E6100000F1A55F7BDBE321C0EC4A684EE4E32840;Niamou;Suburb outside greater Bamako;COD populated places;Marked by NM
1025;0;82;2019-03-20 16:12:44.538925+01;;;0;0;0;12.7690580114569;-7.85085220258368;0101000020E61000004D4EBFCC45671FC064DEBFF8C1892940;Kola (Koulikouro);Town outside greater Bamako;COD populated places;Estimated according to COD populated places.NM
1026;0;82;2019-03-20 16:17:44.633035+01;;;0;0;0;12.2465176706406;-7.99191225688627;0101000020E6100000F24FBFD8B7F71FC028936A90377E2840;Kola (Dialakoroba);Suburb outside greater Bamako;COD populated places;Estimated according to COD populated places.NM
1027;0;82;2019-03-20 16:24:59.936176+01;;;0;0;0;13.6374182012583;-8.33111513774545;0101000020E61000008FA75FEC87A920C02D8FB0AD5B462B40;Kola (For checkpoint Kati);Suburb outside greater Bamako;COD populated places;Estimated according to COD populated places.NM
